Crop,Region,Month,Weather,Year,Price
SUGARCANE,SYLHET,6,1,2023,93.52206347333376
LONGAN,CHATTOGRAM,2,3,2023,12.162001050569557
LONGAN,CHATTOGRAM,2,2,2023,76.08238028422784
SUGARCANE,SYLHET,6,2,2023,81.07540399408973
LONGAN,CHATTOGRAM,2,1,2023,79.3312016288657
LONGAN,CHATTOGRAM,1,3,2023,12.009405596419132
SUGARCANE,SYLHET,6,3,2023,95.68706257570163
LONGAN,CHATTOGRAM,1,2,2023,56.34036895973636
LONGAN,CHATTOGRAM,1,1,2023,34.53757647139928
SUGARCANE,SYLHET,7,1,2023,53.54719325213597
LONGAN,BARISHAL,12,3,2023,84.50460741894835
LONGAN,BARISHAL,12,2,2023,84.16376700699051
SUGARCANE,SYLHET,7,2,2023,32.09604765947181
LONGAN,BARISHAL,12,1,2023,40.144968820735
LONGAN,BARISHAL,11,3,2023,61.9573116128797
SUGARCANE,SYLHET,5,3,2023,96.39505919893506
LONGAN,CHATTOGRAM,4,1,2023,13.06746604828657
LONGAN,BARISHAL,11,2,2023,31.471909155804674
SUGARCANE,SYLHET,5,2,2023,36.92808659757149
LONGAN,CHATTOGRAM,8,1,2023,26.977030432327396
LONGAN,CHATTOGRAM,7,3,2023,40.52892814038604
SUGARCANE,SYLHET,3,3,2023,78.69468308047674
LONGAN,CHATTOGRAM,7,2,2023,81.91725360319117
LONGAN,CHATTOGRAM,7,1,2023,66.3011867278984
SUGARCANE,SYLHET,4,1,2023,51.939547345211274
LONGAN,CHATTOGRAM,6,3,2023,22.390886253697865
LONGAN,CHATTOGRAM,6,2,2023,69.15531230045266
SUGARCANE,SYLHET,4,2,2023,80.48274292544475
LONGAN,CHATTOGRAM,6,1,2023,11.67953285556492
LONGAN,CHATTOGRAM,5,3,2023,36.41220946914438
SUGARCANE,SYLHET,4,3,2023,46.246960237508276
LONGAN,CHATTOGRAM,5,2,2023,69.94788387900697
LONGAN,CHATTOGRAM,5,1,2023,90.9459142822927
SUGARCANE,SYLHET,5,1,2023,50.037636737806395
LONGAN,CHATTOGRAM,4,3,2023,65.50273145705836
LONGAN,CHATTOGRAM,4,2,2023,16.07717361779968
SUGARCANE,SYLHET,7,3,2023,92.05543508291734
LONGAN,BARISHAL,11,1,2023,26.24054519105186
LONGAN,KHULNA,2,3,2023,75.81309455127804
LONGAN,BARISHAL,6,2,2023,91.00170825019497
LONGAN,BARISHAL,6,1,2023,82.73822434933477
LONGAN,BARISHAL,5,3,2023,45.433882610534376
SUGARCANE,SYLHET,10,3,2023,46.94025425090867
LONGAN,BARISHAL,5,2,2023,53.253731905521164
LONGAN,BARISHAL,5,1,2023,22.39717464695589
SUGARCANE,SYLHET,11,1,2023,16.583658602280362
LONGAN,BARISHAL,4,3,2023,70.56851781760159
LONGAN,BARISHAL,4,2,2023,27.529456396291508
SUGARCANE,SYLHET,11,2,2023,42.67015408162419
LONGAN,BARISHAL,4,1,2023,47.31619563600276
LONGAN,BARISHAL,3,3,2023,74.76803985776951
SUGARCANE,SYLHET,11,3,2023,75.27186125792724
LONGAN,BARISHAL,3,2,2023,42.535092013571955
LONGAN,BARISHAL,3,1,2023,32.59325949342677
SUGARCANE,SYLHET,12,1,2023,34.044352970434794
LONGAN,BARISHAL,2,3,2023,70.55098273344083
LONGAN,BARISHAL,2,2,2023,59.5383470629643
SUGARCANE,SYLHET,10,2,2023,78.74771301111798
LONGAN,BARISHAL,6,3,2023,17.89999906179635
SUGARCANE,SYLHET,8,1,2023,14.845331389989836
SUGARCANE,SYLHET,10,1,2023,51.796682687611856
LONGAN,BARISHAL,10,3,2023,46.56853083921794
LONGAN,BARISHAL,10,2,2023,49.18031700612791
SUGARCANE,SYLHET,8,2,2023,44.953090458900185
LONGAN,BARISHAL,10,1,2023,58.98768411878295
LONGAN,BARISHAL,9,3,2023,67.1064771456175
SUGARCANE,SYLHET,8,3,2023,10.668635435880264
LONGAN,BARISHAL,9,2,2023,68.03777956795889
LONGAN,BARISHAL,9,1,2023,45.550620979568386
SUGARCANE,SYLHET,9,1,2023,57.718315960304324
LONGAN,BARISHAL,8,3,2023,41.41119528103031
LONGAN,BARISHAL,8,2,2023,10.996081481211409
SUGARCANE,SYLHET,9,2,2023,94.95132222590227
LONGAN,BARISHAL,8,1,2023,26.365841259217415
LONGAN,BARISHAL,7,3,2023,35.84182169350314
SUGARCANE,SYLHET,9,3,2023,14.987018211114654
LONGAN,BARISHAL,7,2,2023,50.27507095915642
LONGAN,BARISHAL,7,1,2023,31.86400426590394
SUGARCANE,SYLHET,3,2,2023,90.01701919134209
LONGAN,CHATTOGRAM,8,2,2023,91.38195560122398
LONGAN,CHATTOGRAM,8,3,2023,27.406283292997042
SUGARCANE,RANGPUR,8,2,2023,65.15314709015593
LONGAN,DHAKA,9,3,2023,59.42706743889991
SUGARCANE,RANGPUR,8,3,2023,41.35705489968155
LONGAN,DHAKA,9,2,2023,97.74786822348891
LONGAN,DHAKA,9,1,2023,47.05309312097896
SUGARCANE,RANGPUR,9,1,2023,84.29848221272451
LONGAN,DHAKA,8,3,2023,74.10668478806876
LONGAN,DHAKA,8,2,2023,98.19163490798249
SUGARCANE,RANGPUR,9,2,2023,44.23512397616723
LONGAN,DHAKA,8,1,2023,18.062540420240246
LONGAN,DHAKA,7,3,2023,29.578466346491126
SUGARCANE,RANGPUR,9,3,2023,74.71953335870671
LONGAN,DHAKA,7,2,2023,96.0705046737789
LONGAN,DHAKA,7,1,2023,49.94279832082284
SUGARCANE,RANGPUR,10,1,2023,12.56837463037294
LONGAN,DHAKA,6,3,2023,17.570605217570822
LONGAN,DHAKA,6,2,2023,68.62061878878337
SUGARCANE,RANGPUR,10,2,2023,29.903528965103032
LONGAN,DHAKA,10,1,2023,56.775465116067096
LONGAN,DHAKA,10,2,2023,73.43541624676354
SUGARCANE,SYLHET,3,1,2023,50.71613125524512
LONGAN,DHAKA,10,3,2023,68.00038622693273
LONGAN,KHULNA,2,2,2023,13.63049176565081
SUGARCANE,RANGPUR,6,2,2023,71.69760104736218
LONGAN,KHULNA,2,1,2023,48.8088056057561
LONGAN,KHULNA,1,3,2023,91.11637007906913
SUGARCANE,RANGPUR,6,3,2023,69.92493561349161
LONGAN,KHULNA,1,2,2023,12.3276610094662
LONGAN,KHULNA,1,1,2023,75.0752994848979
SUGARCANE,RANGPUR,7,1,2023,36.234810413772536
LONGAN,DHAKA,12,3,2023,97.08201453459658
LONGAN,DHAKA,12,2,2023,38.31722542204963
SUGARCANE,RANGPUR,7,2,2023,31.02611423316012
LONGAN,DHAKA,12,1,2023,33.912060065241796
LONGAN,DHAKA,11,3,2023,92.447243192275
SUGARCANE,RANGPUR,7,3,2023,38.89973312871351
LONGAN,DHAKA,11,2,2023,56.82629777119183
LONGAN,DHAKA,11,1,2023,26.331975352726328
SUGARCANE,RANGPUR,8,1,2023,66.55021539965948
LONGAN,DHAKA,6,1,2023,99.04763276067108
LONGAN,DHAKA,5,3,2023,14.367724757479882
SUGARCANE,RANGPUR,10,3,2023,60.074312119949404
LONGAN,DHAKA,5,2,2023,17.01400050367179
LONGAN,CHATTOGRAM,12,3,2023,26.541110527995027
LONGAN,CHATTOGRAM,12,2,2023,93.7653124909349
SUGARCANE,SYLHET,1,2,2023,20.917525147808185
LONGAN,CHATTOGRAM,12,1,2023,34.16985141117841
LONGAN,CHATTOGRAM,11,3,2023,35.50737340484038
SUGARCANE,SYLHET,1,3,2023,64.45670611170334
LONGAN,CHATTOGRAM,11,2,2023,42.57915174008231
LONGAN,CHATTOGRAM,11,1,2023,81.92321859255973
SUGARCANE,SYLHET,2,1,2023,52.91126233485532
LONGAN,CHATTOGRAM,10,3,2023,75.69819582314247
LONGAN,CHATTOGRAM,10,2,2023,83.51433942145357
SUGARCANE,SYLHET,2,2,2023,68.51487169881577
LONGAN,CHATTOGRAM,10,1,2023,79.64160125074085
LONGAN,CHATTOGRAM,9,3,2023,16.711329832992877
SUGARCANE,SYLHET,2,3,2023,11.699769020602137
LONGAN,CHATTOGRAM,9,2,2023,87.03514975032549
LONGAN,CHATTOGRAM,9,1,2023,16.247142163451738
SUGARCANE,SYLHET,1,1,2023,48.56885899757483
LONGAN,DHAKA,1,1,2023,72.49277680810863
LONGAN,DHAKA,1,2,2023,39.113483541588856
SUGARCANE,RANGPUR,11,3,2023,43.28777557337021
LONGAN,DHAKA,5,1,2023,12.358371962489489
SUGARCANE,RANGPUR,11,1,2023,55.0920526926008
LONGAN,DHAKA,4,3,2023,43.415849820157355
LONGAN,DHAKA,4,2,2023,38.20778885287492
SUGARCANE,RANGPUR,11,2,2023,31.15893183286874
LONGAN,DHAKA,4,1,2023,64.05835241961427
LONGAN,DHAKA,3,3,2023,11.266986449975505
LONGAN,DHAKA,3,2,2023,73.92622321172047
SUGARCANE,RANGPUR,12,3,2023,20.093422287661184
LONGAN,DHAKA,3,1,2023,85.17028984799838
SUGARCANE,RANGPUR,12,1,2023,64.88970529871048
LONGAN,DHAKA,2,3,2023,34.44398607691241
LONGAN,DHAKA,2,2,2023,23.218791733663544
SUGARCANE,RANGPUR,12,2,2023,97.9098390974927
LONGAN,DHAKA,2,1,2023,44.83495369662085
LONGAN,DHAKA,1,3,2023,17.143549230919298
POMEGRANATE,DHAKA,8,2,2023,54.76095396207305
PEANUTS,RAJSHAHI,4,3,2023,79.74727462867476
LYCHEE,CHATTOGRAM,11,3,2023,16.116768756240774
TURMERIC,RANGPUR,5,2,2023,32.822964468967854
CORIANDER,KHULNA,3,3,2023,86.02462140668386
TURMERIC,RANGPUR,5,3,2023,96.79033177496804
CORIANDER,KHULNA,3,2,2023,96.55112589080056
CORIANDER,KHULNA,3,1,2023,73.66604226913995
TURMERIC,RANGPUR,6,1,2023,55.17011144808011
CORIANDER,KHULNA,2,3,2023,62.30513394093863
CORIANDER,KHULNA,2,2,2023,98.70674886875081
TURMERIC,RANGPUR,6,2,2023,74.69670065874219
CORIANDER,KHULNA,2,1,2023,70.25802611026339
CORIANDER,KHULNA,1,3,2023,40.32259156894732
TURMERIC,RANGPUR,6,3,2023,58.179043278363736
CORIANDER,KHULNA,1,2,2023,38.431475115751155
CORIANDER,KHULNA,1,1,2023,33.02565904923004
TURMERIC,RANGPUR,7,1,2023,48.842475951918075
CORIANDER,DHAKA,12,3,2023,27.5380863762872
CORIANDER,DHAKA,12,2,2023,35.77084336655102
TURMERIC,RANGPUR,7,2,2023,96.90501936001587
CORIANDER,KHULNA,4,1,2023,64.03605155960386
CORIANDER,KHULNA,4,2,2023,60.49999065673099
CORIANDER,DHAKA,11,3,2023,22.891716395862083
CORIANDER,KHULNA,4,3,2023,74.56488824651598
CORIANDER,KHULNA,8,2,2023,27.812283793646646
TURMERIC,RANGPUR,3,2,2023,28.215908398488317
CORIANDER,KHULNA,8,1,2023,83.54039031922233
CORIANDER,KHULNA,7,3,2023,98.6533838416216
TURMERIC,RANGPUR,3,3,2023,77.82575581890612
CORIANDER,KHULNA,7,2,2023,77.3292707060205
CORIANDER,KHULNA,7,1,2023,58.499443129916344
TURMERIC,RANGPUR,4,1,2023,98.54449111905977
CORIANDER,KHULNA,6,3,2023,67.32662951539069
CORIANDER,KHULNA,6,2,2023,85.96908832916847
TURMERIC,RANGPUR,4,2,2023,54.720380415529455
CORIANDER,KHULNA,6,1,2023,26.112394469576152
CORIANDER,KHULNA,5,3,2023,78.00243954122365
TURMERIC,RANGPUR,4,3,2023,14.325574857058951
CORIANDER,KHULNA,5,2,2023,71.53313830167662
CORIANDER,KHULNA,5,1,2023,35.04351234906042
TURMERIC,RANGPUR,5,1,2023,43.81649838094225
CORIANDER,DHAKA,12,1,2023,27.03592263148642
TURMERIC,RANGPUR,7,3,2023,99.24345026710158
TURMERIC,RANGPUR,3,1,2023,37.00019952171543
TURMERIC,RANGPUR,10,1,2023,13.902036562019067
CORIANDER,DHAKA,6,2,2023,17.91467578997201
TURMERIC,RANGPUR,10,2,2023,71.65273720158754
CORIANDER,DHAKA,6,1,2023,35.97930865057583
CORIANDER,DHAKA,5,3,2023,56.23941653084891
TURMERIC,RANGPUR,10,3,2023,25.90208597430143
CORIANDER,DHAKA,5,2,2023,21.54620882472583
CORIANDER,DHAKA,5,1,2023,95.44622336687924
TURMERIC,RANGPUR,11,1,2023,94.58730713934715
CORIANDER,DHAKA,4,3,2023,59.13621425913666
CORIANDER,DHAKA,4,2,2023,70.73940508772259
TURMERIC,RANGPUR,11,2,2023,41.444247390992544
CORIANDER,DHAKA,4,1,2023,19.971512216979516
CORIANDER,DHAKA,3,3,2023,58.111934971492126
TURMERIC,RANGPUR,11,3,2023,33.65863648750967
CORIANDER,DHAKA,3,2,2023,85.88867348663094
CORIANDER,DHAKA,3,1,2023,40.69888748318529
TURMERIC,RANGPUR,12,1,2023,44.7118923186649
CORIANDER,DHAKA,6,3,2023,86.39945655963011
CORIANDER,DHAKA,7,1,2023,13.196982420149954
CORIANDER,DHAKA,11,2,2023,29.20606711780034
CORIANDER,DHAKA,7,2,2023,25.436417248490404
CORIANDER,DHAKA,11,1,2023,66.11436768798103
TURMERIC,RANGPUR,8,1,2023,17.150158886637374
CORIANDER,DHAKA,10,3,2023,69.76330419015261
CORIANDER,DHAKA,10,2,2023,39.863918488785345
TURMERIC,RANGPUR,8,2,2023,42.47500952286579
CORIANDER,DHAKA,10,1,2023,97.68873891546369
CORIANDER,DHAKA,9,3,2023,77.12804541782133
TURMERIC,RANGPUR,8,3,2023,46.05497116933017
CORIANDER,DHAKA,9,2,2023,36.493292137857985
CORIANDER,DHAKA,9,1,2023,67.66584998389325
TURMERIC,RANGPUR,9,1,2023,14.537756688165224
CORIANDER,DHAKA,8,3,2023,28.16443312254818
CORIANDER,DHAKA,8,2,2023,24.111101704331805
TURMERIC,RANGPUR,9,2,2023,95.67115372723747
CORIANDER,DHAKA,8,1,2023,86.11973717256679
CORIANDER,DHAKA,7,3,2023,88.60537980532067
TURMERIC,RANGPUR,9,3,2023,46.684718752090355
CORIANDER,KHULNA,8,3,2023,26.393317160981077
CORIANDER,KHULNA,9,1,2023,51.544401583908126
POMEGRANATE,DHAKA,9,1,2023,31.844007472224966
TURMERIC,RAJSHAHI,8,1,2023,74.0047116005895
CORIANDER,MYMENSINGH,10,2,2023,46.82149725202234
TURMERIC,RAJSHAHI,8,2,2023,36.79166169190549
CORIANDER,MYMENSINGH,10,1,2023,25.34217125649984
CORIANDER,MYMENSINGH,9,3,2023,66.66816204838182
TURMERIC,RAJSHAHI,8,3,2023,60.232216517771676
CORIANDER,MYMENSINGH,9,2,2023,93.0760522028861
CORIANDER,MYMENSINGH,9,1,2023,68.41274817970208
TURMERIC,RAJSHAHI,9,1,2023,11.667846345250112
CORIANDER,MYMENSINGH,8,3,2023,83.55815303301262
CORIANDER,MYMENSINGH,8,2,2023,76.44191199395615
TURMERIC,RAJSHAHI,9,2,2023,90.93802075440061
CORIANDER,MYMENSINGH,8,1,2023,55.26260500606505
CORIANDER,MYMENSINGH,7,3,2023,90.50933183499674
TURMERIC,RAJSHAHI,9,3,2023,69.98551936567901
CORIANDER,MYMENSINGH,7,2,2023,94.239091439945
CORIANDER,MYMENSINGH,7,1,2023,53.167551963439564
TURMERIC,RAJSHAHI,10,1,2023,50.98010335384926
CORIANDER,MYMENSINGH,10,3,2023,50.15356445065321
CORIANDER,MYMENSINGH,11,1,2023,84.26093732224692
CORIANDER,MYMENSINGH,6,2,2023,20.700765623072357
CORIANDER,MYMENSINGH,11,2,2023,40.28384888190436
CORIANDER,RAJSHAHI,3,1,2023,14.079110181532151
TURMERIC,RAJSHAHI,6,1,2023,18.25572772056798
CORIANDER,RAJSHAHI,2,3,2023,59.022231205896915
CORIANDER,RAJSHAHI,2,2,2023,77.36051037857762
TURMERIC,RAJSHAHI,6,2,2023,61.226020189163094
CORIANDER,RAJSHAHI,2,1,2023,19.012387438969355
CORIANDER,RAJSHAHI,1,3,2023,43.3564662717954
TURMERIC,RAJSHAHI,6,3,2023,53.39819728316877
CORIANDER,RAJSHAHI,1,2,2023,69.42591119723662
CORIANDER,RAJSHAHI,1,1,2023,22.367142443064886
TURMERIC,RAJSHAHI,7,1,2023,75.71242286292194
CORIANDER,MYMENSINGH,12,3,2023,99.96097290844212
CORIANDER,MYMENSINGH,12,2,2023,67.47865192306736
TURMERIC,RAJSHAHI,7,2,2023,74.41448433556636
CORIANDER,MYMENSINGH,12,1,2023,36.26608988485056
CORIANDER,MYMENSINGH,11,3,2023,30.939720811849714
TURMERIC,RAJSHAHI,7,3,2023,58.08804310866969
CORIANDER,MYMENSINGH,6,3,2023,51.20821661379029
TURMERIC,RAJSHAHI,10,2,2023,61.07587829006133
CORIANDER,KHULNA,9,2,2023,26.31456467856279
TURMERIC,RAJSHAHI,12,3,2023,93.57686530774436
CORIANDER,MYMENSINGH,1,1,2023,18.969257952773624
TURMERIC,RANGPUR,1,1,2023,65.7629639670912
CORIANDER,KHULNA,12,3,2023,62.48491042643592
CORIANDER,KHULNA,12,2,2023,80.28848264886422
TURMERIC,RANGPUR,1,2,2023,70.4434362919123
CORIANDER,KHULNA,12,1,2023,91.88401027397069
CORIANDER,KHULNA,11,3,2023,84.77053979161327
TURMERIC,RANGPUR,1,3,2023,92.80557148754473
CORIANDER,KHULNA,11,2,2023,77.08896011363227
CORIANDER,KHULNA,11,1,2023,67.44054694947371
TURMERIC,RANGPUR,2,1,2023,69.27797297569255
CORIANDER,KHULNA,10,3,2023,94.07939664269404
CORIANDER,KHULNA,10,2,2023,69.78166762975587
TURMERIC,RANGPUR,2,2,2023,80.40804068890847
CORIANDER,KHULNA,10,1,2023,60.10434746254979
CORIANDER,KHULNA,9,3,2023,83.6289488120435
TURMERIC,RANGPUR,2,3,2023,38.50956082552252
CORIANDER,MYMENSINGH,1,2,2023,29.909516450779613
CORIANDER,MYMENSINGH,1,3,2023,60.21270641325722
CORIANDER,MYMENSINGH,6,1,2023,64.41561126006957
CORIANDER,MYMENSINGH,2,1,2023,43.298249303585045
CORIANDER,MYMENSINGH,5,3,2023,70.54147090660076
TURMERIC,RAJSHAHI,10,3,2023,59.452097486066556
CORIANDER,MYMENSINGH,5,2,2023,33.617202328935036
CORIANDER,MYMENSINGH,5,1,2023,42.020850886012035
TURMERIC,RAJSHAHI,11,1,2023,59.93433714103304
CORIANDER,MYMENSINGH,4,3,2023,16.153127937127405
CORIANDER,MYMENSINGH,4,2,2023,82.24441795679166
TURMERIC,RAJSHAHI,11,2,2023,48.00884486514305
CORIANDER,MYMENSINGH,4,1,2023,91.5599079399481
CORIANDER,MYMENSINGH,3,3,2023,24.788157680240072
TURMERIC,RAJSHAHI,11,3,2023,10.107864148149758
CORIANDER,MYMENSINGH,3,2,2023,62.48774237707669
CORIANDER,MYMENSINGH,3,1,2023,11.999136768356966
TURMERIC,RAJSHAHI,12,1,2023,37.68397920442386
CORIANDER,MYMENSINGH,2,3,2023,95.62289060121796
CORIANDER,MYMENSINGH,2,2,2023,94.402890154594
TURMERIC,RAJSHAHI,12,2,2023,19.365914797018355
CORIANDER,DHAKA,2,3,2023,87.08592988889488
CORIANDER,DHAKA,2,2,2023,75.96622535259245
TURMERIC,RANGPUR,12,2,2023,13.324264410445862
CORIANDER,BARISHAL,3,1,2023,24.133390887231876
CORIANDER,BARISHAL,2,3,2023,51.92855464019342
CORIANDER,BARISHAL,2,2,2023,96.82865857727778
TURMERIC,SYLHET,12,2,2023,88.34003764540861
CORIANDER,BARISHAL,2,1,2023,88.12553965108592
CORIANDER,BARISHAL,1,3,2023,46.00893549952975
TURMERIC,SYLHET,12,3,2023,48.18840835018794
CORIANDER,BARISHAL,1,2,2023,11.736880750189412
CORIANDER,BARISHAL,1,1,2023,35.59132572329318
JUTE,BARISHAL,1,1,2023,76.06731664381067
WATERMELON,SYLHET,12,3,2023,64.84988521066035
WATERMELON,SYLHET,12,2,2023,69.40765446300549
JUTE,BARISHAL,1,2,2023,72.64923437686296
WATERMELON,SYLHET,12,1,2023,78.02015354654769
WATERMELON,SYLHET,11,3,2023,63.66285793962958
JUTE,BARISHAL,1,3,2023,89.24971581250968
WATERMELON,SYLHET,11,2,2023,90.05181030844454
WATERMELON,SYLHET,11,1,2023,53.72995286459797
TURMERIC,SYLHET,12,1,2023,33.34792213324916
CORIANDER,BARISHAL,3,2,2023,85.09258910779188
WATERMELON,SYLHET,10,3,2023,86.71796067682
TURMERIC,SYLHET,11,3,2023,12.740174133531418
CORIANDER,BARISHAL,7,2,2023,24.039184979016213
CORIANDER,BARISHAL,7,1,2023,98.6421754914823
TURMERIC,SYLHET,10,1,2023,74.03772790625487
CORIANDER,BARISHAL,6,3,2023,30.56470140694981
CORIANDER,BARISHAL,6,2,2023,58.24107437895018
TURMERIC,SYLHET,10,2,2023,66.31775375768001
CORIANDER,BARISHAL,6,1,2023,92.65648892166624
CORIANDER,BARISHAL,5,3,2023,45.02599516848232
TURMERIC,SYLHET,10,3,2023,59.52620092693919
CORIANDER,BARISHAL,5,2,2023,56.09250237830151
CORIANDER,BARISHAL,5,1,2023,60.45104033037087
TURMERIC,SYLHET,11,1,2023,92.53099009832547
CORIANDER,BARISHAL,4,3,2023,16.464484758103218
CORIANDER,BARISHAL,4,2,2023,11.00387607770123
TURMERIC,SYLHET,11,2,2023,75.73828870902835
CORIANDER,BARISHAL,4,1,2023,87.99173757657918
CORIANDER,BARISHAL,3,3,2023,22.49815503188906
JUTE,BARISHAL,2,1,2023,63.343526926940044
WATERMELON,SYLHET,10,2,2023,42.579622659336465
CORIANDER,DHAKA,2,1,2023,49.515475320755
WATERMELON,SYLHET,5,3,2023,12.493765037021639
WATERMELON,SYLHET,5,2,2023,15.591801716028362
WATERMELON,SYLHET,5,1,2023,15.050398655482885
JUTE,BARISHAL,5,1,2023,11.952110378518544
WATERMELON,SYLHET,4,3,2023,68.29306076688749
WATERMELON,SYLHET,4,2,2023,77.8838011331255
JUTE,BARISHAL,5,2,2023,59.62232823372678
WATERMELON,SYLHET,4,1,2023,79.74332663463946
WATERMELON,SYLHET,3,3,2023,19.903252767006634
JUTE,BARISHAL,5,3,2023,26.14527062231739
WATERMELON,SYLHET,3,2,2023,18.994571364607435
WATERMELON,SYLHET,3,1,2023,39.31209094768263
JUTE,BARISHAL,6,1,2023,78.40597909027801
WATERMELON,SYLHET,2,3,2023,90.91752949569849
WATERMELON,SYLHET,2,2,2023,53.09574170819656
JUTE,BARISHAL,6,2,2023,48.274050748490644
WATERMELON,SYLHET,2,1,2023,22.115769776338773
WATERMELON,SYLHET,1,3,2023,59.005479443418224
JUTE,BARISHAL,4,3,2023,86.02301273439072
WATERMELON,SYLHET,6,1,2023,56.7422035636994
JUTE,BARISHAL,2,2,2023,36.33956327710047
JUTE,BARISHAL,4,2,2023,93.65128065787773
WATERMELON,SYLHET,10,1,2023,58.79783683953235
WATERMELON,SYLHET,9,3,2023,88.42532452773341
JUTE,BARISHAL,2,3,2023,82.67895815862856
WATERMELON,SYLHET,9,2,2023,74.45442330296333
WATERMELON,SYLHET,9,1,2023,31.261961646975696
JUTE,BARISHAL,3,1,2023,41.646065379863046
WATERMELON,SYLHET,8,3,2023,81.2590291104112
WATERMELON,SYLHET,8,2,2023,82.96687069087905
JUTE,BARISHAL,3,2,2023,54.5895302229892
WATERMELON,SYLHET,8,1,2023,59.4104717745825
WATERMELON,SYLHET,7,3,2023,16.609246315754664
JUTE,BARISHAL,3,3,2023,60.90501221499317
WATERMELON,SYLHET,7,2,2023,90.6535921554946
WATERMELON,SYLHET,7,1,2023,95.52069514430447
JUTE,BARISHAL,4,1,2023,85.05399588916518
WATERMELON,SYLHET,6,3,2023,23.42118900800576
WATERMELON,SYLHET,6,2,2023,89.91172529735255
TURMERIC,SYLHET,9,3,2023,16.388498815425198
CORIANDER,BARISHAL,7,3,2023,92.76997419987933
CORIANDER,BARISHAL,8,1,2023,98.58061974414304
TURMERIC,SYLHET,2,3,2023,80.50552280414237
CORIANDER,CHATTOGRAM,9,1,2023,51.46961595220912
TURMERIC,SYLHET,3,1,2023,39.41418340928872
CORIANDER,CHATTOGRAM,8,3,2023,54.002838664808884
CORIANDER,CHATTOGRAM,8,2,2023,28.68210693732972
TURMERIC,SYLHET,3,2,2023,83.27356812928495
CORIANDER,CHATTOGRAM,8,1,2023,31.188559230049258
CORIANDER,CHATTOGRAM,7,3,2023,56.274491601167234
TURMERIC,SYLHET,3,3,2023,30.132041632644885
CORIANDER,CHATTOGRAM,7,2,2023,58.63560545469764
CORIANDER,CHATTOGRAM,7,1,2023,23.168605722724685
TURMERIC,SYLHET,4,1,2023,31.114012903067987
CORIANDER,CHATTOGRAM,6,3,2023,18.660273443257196
CORIANDER,CHATTOGRAM,6,2,2023,65.6126932981489
TURMERIC,SYLHET,4,2,2023,26.72478426451407
CORIANDER,CHATTOGRAM,6,1,2023,75.37137920092356
CORIANDER,CHATTOGRAM,5,3,2023,16.282427642755167
TURMERIC,SYLHET,4,3,2023,68.4210889744486
CORIANDER,CHATTOGRAM,9,2,2023,89.2802251925779
CORIANDER,CHATTOGRAM,9,3,2023,19.850680299155577
TURMERIC,SYLHET,9,2,2023,13.68569142221677
CORIANDER,CHATTOGRAM,10,1,2023,46.80240351417787
CORIANDER,DHAKA,1,3,2023,87.74071431662793
TURMERIC,RANGPUR,12,3,2023,92.53067510769405
CORIANDER,DHAKA,1,2,2023,18.382500294862595
CORIANDER,DHAKA,1,1,2023,97.38521051937816
TURMERIC,SYLHET,1,1,2023,71.7302422942993
CORIANDER,CHATTOGRAM,12,3,2023,75.51150693121794
CORIANDER,CHATTOGRAM,12,2,2023,48.1824782374001
TURMERIC,SYLHET,1,2,2023,81.82406065784674
CORIANDER,CHATTOGRAM,12,1,2023,25.97739673575486
CORIANDER,CHATTOGRAM,11,3,2023,97.0619896240591
TURMERIC,SYLHET,1,3,2023,32.95082404419483
CORIANDER,CHATTOGRAM,11,2,2023,55.5598658915984
CORIANDER,CHATTOGRAM,11,1,2023,24.89210820924742
TURMERIC,SYLHET,2,1,2023,41.068571707729554
CORIANDER,CHATTOGRAM,10,3,2023,62.78046280358283
CORIANDER,CHATTOGRAM,10,2,2023,87.09329402697084
TURMERIC,SYLHET,2,2,2023,17.726518761850322
CORIANDER,CHATTOGRAM,5,2,2023,73.8098262162769
CORIANDER,CHATTOGRAM,5,1,2023,30.400150061263826
TURMERIC,SYLHET,5,1,2023,85.5085627538629
CORIANDER,CHATTOGRAM,4,3,2023,70.08907239529704
CORIANDER,BARISHAL,12,1,2023,82.6672324299228
CORIANDER,BARISHAL,11,3,2023,98.88234866918178
TURMERIC,SYLHET,7,3,2023,93.31172791103359
CORIANDER,BARISHAL,11,2,2023,47.71763810353247
CORIANDER,BARISHAL,11,1,2023,85.40823701128205
TURMERIC,SYLHET,8,1,2023,66.71285676332452
CORIANDER,BARISHAL,10,3,2023,68.77517672962001
CORIANDER,BARISHAL,10,2,2023,95.71937882967376
TURMERIC,SYLHET,8,2,2023,82.77285753241974
CORIANDER,BARISHAL,10,1,2023,31.670791845943643
CORIANDER,BARISHAL,9,3,2023,52.42445441358235
TURMERIC,SYLHET,8,3,2023,12.07267133366976
CORIANDER,BARISHAL,9,2,2023,90.11978995037042
CORIANDER,BARISHAL,9,1,2023,94.41186681527091
TURMERIC,SYLHET,9,1,2023,77.37452536664834
CORIANDER,BARISHAL,8,3,2023,95.91770013890297
CORIANDER,BARISHAL,8,2,2023,48.213798343669175
TURMERIC,SYLHET,7,2,2023,56.878821827103145
CORIANDER,BARISHAL,12,2,2023,77.87792854504363
CORIANDER,BARISHAL,12,3,2023,10.241906699392576
TURMERIC,SYLHET,6,1,2023,85.65410412067835
CORIANDER,CHATTOGRAM,4,2,2023,36.62435257702052
